Grau;Área;Emitir;Código;Descrição
Modelo de Matemática III (Percurso Integrado);Aritmética com polinômios e expressões racionais;Reescreva expressões racionais.;MIII.A-ABR.D.6;"Reescreva expressões racionais simples em formas diferentes; escreva a(x)/b(x) na forma q(x) + r(x)/b(x), onde a(x), b(x), q(x) e r(x) são polinômios com o grau de r(x) menor que o grau de b(x), usando inspeção, divisão longa ou, para exemplos mais complicados, um sistema de álgebra computacional."
Modelo de Matemática III (Percurso Integrado);Aritmética com polinômios e expressões racionais;Reescreva expressões racionais.;MIII.A-ABR.D.7;"(+) Compreender que as expressões racionais formam um sistema análogo aos números racionais, fechado sob adição, subtração, multiplicação e divisão por uma expressão racional diferente de zero; adicionar, subtrair, multiplicar e dividir expressões racionais."
Modelo de Matemática III (Percurso Integrado);Criando equações;Crie equações que descrevam números ou relações.;MIII.A-CED.A.1;Crie equações e inequações com uma variável e use-as para resolver problemas. (Inclua equações derivadas de raízes simples e funções racionais.)*
Modelo de Matemática III (Percurso Integrado);Criando equações;Crie equações que descrevam números ou relações.;MIII.A-CED.A.2;"Criar equações com duas ou mais variáveis para representar relações entre quantidades; representar graficamente as equações em eixos coordenados com rótulos e escalas.*"
Modelo de Matemática III (Percurso Integrado);Criando equações;Crie equações que descrevam números ou relações.;MIII.A-CED.A.3;Representar restrições por meio de equações ou inequações e por meio de sistemas de equações e/ou inequações, e interpretar soluções como opções viáveis ou não viáveis em um contexto de modelagem.* Por exemplo, representar equações que descrevem satélites orbitando a Terra e restrições sobre o tamanho e a atmosfera da Terra.
Modelo de Matemática III (Percurso Integrado);Raciocínio com equações e inequações;Compreender a resolução de equações como um processo de raciocínio e explicar esse raciocínio.;MIII.A-REI.A.2;Resolva equações racionais e radicais simples com uma variável e dê exemplos mostrando como podem surgir soluções estranhas.
Modelo de Matemática III (Percurso Integrado);Raciocínio com equações e inequações;Representar e resolver equações e inequações graficamente.;MIII.A-REI.D.11;"Explique por que as coordenadas x dos pontos onde os gráficos das equações y = f(x) e e = g(x) se intersectam são soluções da equação f(x) = g(x); encontre as soluções aproximadamente, por exemplo, usando tecnologia para representar graficamente as funções, criar tabelas de valores ou encontrar aproximações sucessivas. Inclua casos em que f(x) e/ou g(x) são funções polinomiais, racionais e logarítmicas."
Modelo de Matemática III (Percurso Integrado);Interpretação de funções;Interpretar funções que surgem em aplicações em termos de contexto (racional, polinomial, raiz quadrada, raiz cúbica, trigonométrica, logarítmica).;MIII.F-IF.B.4;"Para uma função que modela a relação entre duas grandezas, interprete as principais características de gráficos e tabelas em função das grandezas e desenhe gráficos que mostrem essas características a partir de uma descrição verbal da relação. As principais características incluem: interceptos; intervalos em que a função é crescente, decrescente, positiva ou negativa; máximos e mínimos relativos; simetrias; comportamento nos extremos; e periodicidade.*"
Modelo de Matemática III (Percurso Integrado);Interpretação de funções;Interpretar funções que surgem em aplicações em termos de contexto (racional, polinomial, raiz quadrada, raiz cúbica, trigonométrica, logarítmica).;MIII.F-IF.B.5;Relacione o domínio de uma função com seu gráfico e, quando aplicável, com a relação quantitativa que ela descreve.* Por exemplo, se a função h(n) fornece o número de horas-homem necessárias para montar n motores em uma fábrica, então os números inteiros positivos seriam um domínio apropriado para a função.
Modelo de Matemática III (Percurso Integrado);Interpretação de funções;Interpretar funções que surgem em aplicações em termos de contexto (racional, polinomial, raiz quadrada, raiz cúbica, trigonométrica, logarítmica).;MIII.F-IF.B.6;Calcule e interprete a taxa média de variação de uma função (apresentada simbolicamente ou em uma tabela) em um intervalo específico. Estime a taxa de variação a partir de um gráfico.*
Modelo de Matemática III (Percurso Integrado);Interpretação de funções;Analise funções usando diferentes representações.;MIII.F-IF.C.7;As funções gráficas são expressas simbolicamente e mostram as principais características do gráfico, desenhadas à mão em casos simples e utilizando tecnologia para casos mais complexos.*
Modelo de Matemática III (Percurso Integrado);Interpretação de funções;Analise funções usando diferentes representações.;MIII.F-IF.C.7.b;Representação gráfica de funções de raiz quadrada e raiz cúbica.*
Modelo de Matemática III (Percurso Integrado);Interpretação de funções;Analise funções usando diferentes representações.;MIII.F-IF.C.7.c;Represente graficamente funções polinomiais, identifique os zeros quando as fatorações adequadas estiverem disponíveis e mostre o comportamento final.*
Modelo de Matemática III (Percurso Integrado);Interpretação de funções;Analise funções usando diferentes representações.;MIII.F-IF.C.7.e;Desenhe os gráficos de funções exponenciais e logarítmicas, mostrando as intersecções com o eixo y e o comportamento final, e de funções trigonométricas, mostrando o período, a reta média e a amplitude.*
Modelo de Matemática III (Percurso Integrado);Interpretação de funções;Analise funções usando diferentes representações.;MIII.F-IF.C.8;Escreva uma função definida por uma expressão em diferentes formas, porém equivalentes, para revelar e explicar diferentes propriedades da função.
Modelo de Matemática III (Percurso Integrado);Interpretação de funções;Analise funções usando diferentes representações.;MIII.F-IF.C.8.a;Utilize o processo de fatoração de uma função polinomial para mostrar os zeros, os valores extremos e a simetria do gráfico, e interprete-os em termos de um contexto.
Modelo de Matemática III (Percurso Integrado);Interpretação de funções;Analise funções usando diferentes representações.;MIII.F-IF.C.9;Traduzir entre diferentes representações de funções: (algebricamente, graficamente, numericamente em tabelas ou por meio de descrições verbais). Comparar as propriedades de duas funções, cada uma representada de forma diferente. Por exemplo, dado o gráfico de uma função polinomial e a expressão algébrica de outra, determinar qual possui o maior máximo relativo e/ou o menor mínimo relativo.
Modelo de Matemática III (Percurso Integrado);Interpretação de funções;Analise funções usando diferentes representações.;MIII.F-IF.C.10;Dadas representações algébricas, numéricas e/ou gráficas de funções, reconheça a função como polinomial, racional, logarítmica, exponencial ou trigonométrica.
Modelo de Matemática III (Percurso Integrado);Funções de construção;Construa uma função que modele a relação entre duas grandezas.;MIII.F-BF.A.1;Escreva funções racionais e radicais simples, funções logarítmicas e trigonométricas que descrevam uma relação entre duas grandezas.*
Modelo de Matemática III (Percurso Integrado);Funções de construção;Construa uma função que modele a relação entre duas grandezas.;MIII.F-BF.A.1.b;Combine tipos de funções padrão usando operações aritméticas.* Por exemplo, crie uma função que modele a temperatura de um corpo em resfriamento adicionando uma função constante a uma exponencial decrescente e relacione essas funções ao modelo (inclua funções racionais e radicais simples, funções logarítmicas e trigonométricas).
Modelo de Matemática III (Percurso Integrado);Funções de construção;Crie novas funções a partir de funções existentes.;MIII.F-BF.B.3;"Identifique o efeito no gráfico da substituição de f(x) por f(x) + k, kf(x), f(kx) e f(x + k) para valores específicos de k (positivos e negativos); determine o valor de k a partir dos gráficos. Inclua funções racionais, radicais, logarítmicas e trigonométricas simples. Experimente com casos e ilustre uma explicação dos efeitos no gráfico usando recursos computacionais. Inclua o reconhecimento de funções pares e ímpares a partir de seus gráficos e expressões algébricas."
Modelo de Matemática III (Percurso Integrado);Funções de construção;Crie novas funções a partir de funções existentes.;MIII.F-BF.B.4;Encontre funções inversas algebricamente e graficamente.
Modelo de Matemática III (Percurso Integrado);Funções de construção;Crie novas funções a partir de funções existentes.;MIII.F-BF.B.4.a;Resolva uma equação da forma f(x) = c para uma função simples f com inversa e escreva uma expressão para a inversa. Por exemplo, f(x) = 2x³, f(x) = (x + 1)/(x - 1) para x ? 1.
Modelo de Matemática III (Percurso Integrado);Modelos lineares, quadráticos e exponenciais;Construir e comparar modelos lineares, quadráticos e exponenciais e resolver problemas.;MIII.F-LE.A.4;"Para modelos exponenciais, expresse como um logaritmo a solução de abct = d, onde a, c e d são números e a base b é 2, 10 ou e; calcule o logaritmo usando tecnologia.*"
Modelo de Matemática III (Percurso Integrado);Funções trigonométricas;Expanda o domínio das funções trigonométricas usando o círculo unitário.;MIII.F-TF.A.1;Entenda a medida em radianos de um ângulo como o comprimento do arco no círculo unitário subtendido pelo ângulo.
Modelo de Matemática III (Percurso Integrado);Funções trigonométricas;Expanda o domínio das funções trigonométricas usando o círculo unitário.;MIII.F-TF.A.2;Explique como o círculo unitário no plano cartesiano permite a extensão das funções trigonométricas a todos os números reais, interpretados como medidas em radianos de ângulos percorridos no sentido anti-horário ao redor do círculo unitário.
Modelo de Matemática III (Percurso Integrado);Funções trigonométricas;Modelagem de fenômenos periódicos com funções trigonométricas.;MIII.F-TF.B.5;Escolha funções trigonométricas para modelar fenômenos periódicos com amplitude, frequência e linha média especificadas.*
