Grado;Área;Tema;Código;Descripción
 9-10;Hablar y escuchar en las áreas de contenido;Comprensión y colaboración;SLCA.9-1.d0.1;Responder reflexivamente a diversas perspectivas, resumir puntos de acuerdo y desacuerdo y, cuando sea necesario, calificar o justificar sus propios puntos de vista y comprensión y hacer nuevas conexiones a la luz de la evidencia y el razonamiento presentados.
 9-10;Hablar y escuchar en las áreas de contenido;Comprensión y colaboración;SLCA.9-10.2;Integrar múltiples fuentes de información presentadas en diversos medios o formatos (por ejemplo, visualmente, cuantitativamente, oralmente) evaluando la credibilidad y precisión de cada fuente.
 9-10;Hablar y escuchar en las áreas de contenido;Comprensión y colaboración;SLCA.9-10.3;Evaluar el punto de vista, el razonamiento y el uso de evidencia y retórica del orador, identificando cualquier razonamiento falaz o evidencia exagerada o distorsionada.
 9-10;Hablar y escuchar en las áreas de contenido;Presentación de conocimientos e ideas;SLCA.9-10.4;Presentar información, hallazgos y evidencia de apoyo de manera clara, concisa y lógica de modo que los oyentes puedan seguir la línea de razonamiento y la organización, el desarrollo, el vocabulario, el contenido y el estilo sean apropiados para el propósito, la audiencia y la tarea.
 9-10;Hablar y escuchar en las áreas de contenido;Presentación de conocimientos e ideas;SLCA.9-10.5;Hacer uso estratégico de los medios digitales (por ejemplo, elementos de audio, visuales e interactivos) en las presentaciones para mejorar la comprensión de los hallazgos, el razonamiento y la evidencia y para agregar interés.
 9-10;Hablar y escuchar en las áreas de contenido;Presentación de conocimientos e ideas;SLCA.9-10.6;Adaptar el discurso a una variedad de contextos y tareas, demostrando dominio del inglés formal cuando esté indicado o sea apropiado.
 11-12;Lectura de literatura;Ideas clave y detalles;RL.11-12.1;Cite evidencia textual sólida y exhaustiva para respaldar el análisis de lo que un texto dice explícitamente, así como las inferencias extraídas del texto, incluida la determinación de dónde el texto deja asuntos inciertos.
 11-12;Lectura de literatura;Ideas clave y detalles;RL.11-12.2;"Determinar dos o más temas o ideas centrales de un texto y analizar su desarrollo a lo largo del texto, incluyendo cómo interactúan y se complementan entre sí para producir un relato complejo; proporcionar un resumen objetivo del texto."
 11-12;Lectura de literatura;Ideas clave y detalles;RL.11-12.3;Analizar el impacto de las decisiones del autor con respecto a cómo desarrollar y relacionar elementos de una historia, poema o drama (por ejemplo, dónde se desarrolla una historia, cómo se ordena la acción, cómo se presentan y desarrollan los personajes).
 11-12;Lectura de literatura;Artesanía y estructura;RL.11-12.4;"Determinar el significado figurativo o connotativo de palabras y frases tal como se usan en el texto; analizar el impacto de palabras o patrones retóricos específicos (p. ej., cómo el lenguaje evoca una sensación de tiempo y lugar, cómo los cambios en los patrones retóricos indican nuevas perspectivas). (Consultar los Estándares de Lenguaje de 11.º y 12.º grado, 4.º a 6.º, sobre la aplicación del conocimiento del vocabulario a la lectura)."
 11-12;Lectura de literatura;Artesanía y estructura;RL.11-12.5;Analice cómo las decisiones de un autor sobre cómo estructurar partes específicas de un texto (por ejemplo, la elección de dónde comenzar o terminar una historia, la elección de proporcionar una resolución cómica o trágica, la elección de introducir un nuevo tono o punto de vista) contribuyen a su estructura y significado general, así como a su impacto estético.
 11-12;Lectura de literatura;Artesanía y estructura;RL.11-12.6;Analice un caso en el que comprender el punto de vista requiere distinguir lo que se afirma directamente en un texto de lo que realmente se quiere decir (por ejemplo, sátira, sarcasmo, ironía, eufemismo, omisión notable).
 11-12;Lectura de literatura;Integración de conocimientos e ideas;RL.11-12.7;Analizar una o más respuestas críticas a una obra o cuerpo literario, incluyendo cómo la perspectiva crítica (por ejemplo, formal, histórica, feminista, sociológica, psicológica) influye en la interpretación.
 11-12;Lectura de literatura;Integración de conocimientos e ideas;RL.11-12.8;(No aplicable. Para conocer las expectativas con respecto a los mensajes o lecciones centrales de las historias, consulte el Estándar de lectura literaria 2).
 11-12;Lectura de literatura;Integración de conocimientos e ideas;RL.11-12.9;Demostrar conocimiento de las obras fundamentales de la literatura estadounidense de los siglos XVIII, XIX y principios del XX, incluido cómo dos o más textos del mismo período tratan temas o tópicos similares.
 11-12;Lectura de literatura;Rango de lectura y nivel de complejidad del texto;RL.11-12.10;Leer y comprender de forma independiente y competente textos literarios que representan diversos géneros, culturas y perspectivas, con una complejidad adecuada para el grado/curso. Consulte la información sobre las dimensiones cualitativas y cuantitativas de la complejidad textual.
 11-12;Lectura de texto informativo;Ideas clave y detalles;RI.11-12.1;Cite evidencia textual sólida y exhaustiva para respaldar el análisis de lo que un texto afirma explícitamente, así como las inferencias extraídas del texto, incluida la determinación de dónde el texto deja asuntos inciertos.
 11-12;Lectura de texto informativo;Ideas clave y detalles;RI.11-12.2;"Determinar dos o más ideas centrales de un texto y analizar su desarrollo a lo largo del texto, incluyendo cómo interactúan y se complementan para proporcionar un análisis complejo; proporcionar un resumen objetivo de un texto."
 11-12;Lectura de texto informativo;Ideas clave y detalles;RI.11-12.3;Analizar un conjunto complejo de ideas o una secuencia de eventos y explicar cómo individuos, ideas o eventos específicos interactúan y se desarrollan a lo largo del texto.
 11-12;Lectura de texto informativo;Artesanía y estructura;RI.11-12.4;"Determinar el significado de palabras y frases tal como se usan en un texto, incluyendo significados figurativos, connotativos y técnicos; analizar cómo un autor usa, refina o revisa el significado de un término o términos clave a lo largo del texto (p. ej., cómo Madison define facción en el Federalista n.° 10). (Consultar los Estándares de Lenguaje de 11.º y 12.º grado, 4.º a 6.º grado, para aplicar el conocimiento del vocabulario a la lectura)."
 11-12;Lectura de texto informativo;Artesanía y estructura;RI.11-12.5;Analizar y evaluar la eficacia de la estructura que utiliza un autor en una exposición o argumento, incluso si la estructura presenta puntos claros, coherentes, convincentes y atractivos.
 11-12;Lectura de texto informativo;Artesanía y estructura;RI.11-12.6;Determinar el punto de vista o el propósito de un autor en un texto en el que la retórica es particularmente efectiva, analizando cómo el estilo y el contenido contribuyen al poder, la persuasión o la belleza del texto.
 11-12;Lectura de texto informativo;Integración de conocimientos e ideas;RI.11-12.7;Integrar y evaluar múltiples fuentes de información presentadas en diferentes medios o formatos (por ejemplo, en cuadros, gráficos, fotografías, vídeos o mapas), así como en palabras, para abordar una pregunta o resolver un problema.
 11-12;Lectura de texto informativo;Integración de conocimientos e ideas;RI.11-12.8;Delinear y evaluar el razonamiento en textos históricos seminales, incluida la aplicación de principios constitucionales y el uso del razonamiento legal (por ejemplo, en las opiniones mayoritarias y disidencias de la Corte Suprema de los EE. UU.) y las premisas, propósitos y argumentos en obras de defensa pública (por ejemplo, The Federalist, discursos presidenciales).
 11-12;Lectura de texto informativo;Integración de conocimientos e ideas;RI.11-12.9;Analizar documentos anteriores al siglo XX de importancia histórica y literaria (por ejemplo, la Carta Magna, la Declaración de Independencia, la Declaración de los Derechos del Hombre, el Preámbulo de la Constitución, la Declaración de Derechos) en función de sus temas, propósitos y características retóricas.
 11-12;Lectura de texto informativo;Rango de lectura y nivel de complejidad del texto;RI.11-12.10;Leer y comprender de forma independiente y competente textos literarios de no ficción que representen diversos géneros, culturas y perspectivas, y que presenten una complejidad adecuada para el grado/curso. (Consulte más información sobre las dimensiones cualitativas y cuantitativas de la complejidad textual).
 11-12;Escritura;Tipos de texto y propósitos;W.11-12.1;Redactar argumentos (por ejemplo, ensayos, cartas al editor, discursos de defensa) para respaldar afirmaciones en un análisis de temas o textos sustanciales, utilizando un razonamiento válido y evidencia relevante y suficiente.
 11-12;Escritura;Tipos de texto y propósitos;W.11-12.1.a;Presente afirmaciones precisas y bien fundamentadas, establezca su importancia, distinga entre afirmaciones alternativas u opuestas y cree una organización que ordene de manera lógica las afirmaciones, las contraargumentaciones, las razones y las pruebas.
 11-12;Escritura;Tipos de texto y propósitos;W.11-12.1.b;Desarrollar afirmaciones y contraargumentos de manera justa y completa, proporcionando la evidencia más relevante para cada una y señalando las fortalezas y limitaciones de ambas de una manera que anticipe el nivel de conocimiento, las preocupaciones, los valores y los posibles sesgos de la audiencia.
 11-12;Escritura;Tipos de texto y propósitos;W.11-12.1.c;Utilice palabras, frases y cláusulas, así como una sintaxis variada, para vincular las secciones principales del texto, crear cohesión y aclarar las relaciones entre las afirmaciones y las razones, entre las razones y la evidencia, y entre las afirmaciones y las contraargumentaciones.
 11-12;Escritura;Tipos de texto y propósitos;W.11-12.1.d;Establecer y mantener un estilo apropiado para la audiencia y el propósito (por ejemplo, formal para la escritura académica) mientras se presta atención a las normas y convenciones de la disciplina en la que se escribe.
