"dia","grado","asignatura","area","codigo","descripcion"
162,"10°","Biblia","Enfoque del Curso","10.CF.2","Puedo explorar y evaluar las creencias fundamentales bíblicas adventistas del séptimo día."
163,"10°","Biblia","Enfoque del Curso","10.CF.3","Puedo aplicar las creencias adventistas del séptimo día en el discipulado de Cristo a través de las relaciones, el estilo de vida y el servicio."
164,"10°","Biblia","Enfoque del Curso","10.CF.4","Puedo explorar y examinar la vida de Elena G. de White como profeta de Dios y utilizar sus escritos."
165,"10°","Biblia","Habilidades del Curso","10.HC.5","Puedo desarrollar una amplia gama de técnicas para estudiar la Biblia como su propio intérprete e incorporar su relevancia del pasado al presente a través del estudio de los escritos de Elena G. de White y otros documentos contemporáneos e históricos."
166,"10°","Biblia","Habilidades del Curso","10.HC.6","Puedo adquirir e integrar conocimientos para investigar y analizar historias bíblicas y/o conceptos espirituales, con cierta profundidad."
167,"10°","Biblia","Habilidades del Curso","10.HC.7","Puedo desarrollar habilidades de pensamiento creativo y de orden superior (investigación, análisis, síntesis, evaluación, etc.) basadas en una cosmovisión bíblica."
168,"10°","Biblia","Habilidades del Curso","10.HC.8","Puedo usar respuestas verbales y no verbales para transmitir un mensaje claro y atractivo a través de una variedad de tipos de comunicación sobre la espiritualidad bíblica para satisfacer las necesidades de contextos, propósitos y audiencias específicos."
169,"10°","Biblia","Habilidades del Curso","10.HC.9","Puedo desarrollar las habilidades para dar razones que respalden mi pensamiento, aplicando conocimientos previos a nuevos contextos, con el fin de clarificar mi propia posición personal y bíblica."
170,"10°","Biblia","Habilidades del Curso","10.HC.10","Puedo analizar y aplicar la relevancia de los temas bíblicos e históricos y aplicarlos a mi vida."
171,"10°","Biblia","Habilidades del Curso","10.HC.11","Puedo identificar y explorar formas en que mi relación con Dios y Su Palabra cambia mi vida y se expresa a través del conocimiento, las actitudes y las acciones."
172,"10°","Biblia","Habilidades del Curso","10.HC.12","Puedo aprender habilidades para construir relaciones aplicando principios bíblicos semejantes a Cristo: cuidado genuino por los demás, manejo de desafíos en las relaciones humanas, comunicación efectiva, aceptación de responsabilidad, participación en la comunidad y servicio a los demás."
173,"10°","Biblia","Contenido de la Unidad - Oseas y David","10.UC.10.1.1","Puedo identificar que la relación de Dios con la humanidad cruza culturas y fronteras y abarca a toda la humanidad."
174,"10°","Biblia","Contenido de la Unidad - Oseas y David","10.UC.10.1.2","Puedo investigar la naturaleza de Dios tal como se ve en los tiempos del Antiguo Testamento y cómo se relacionaba con Su pueblo."
175,"10°","Biblia","Contenido de la Unidad - Oseas y David","10.UC.10.1.3","Puedo definir y delinear una relación de pacto, específicamente entre Dios y Su pueblo."
176,"10°","Biblia","Contenido de la Unidad - Oseas y David","10.UC.10.1.4","Puedo analizar el papel y los mensajes de algunos de los profetas del Antiguo Testamento, específicamente Oseas, a la luz de la obediencia, destrucción y liberación del pueblo."
177,"10°","Biblia","Contenido de la Unidad - Oseas y David","10.UC.10.1.5","Puedo investigar mensajes clave de la historia de Oseas, como el papel del conocimiento en la relación, la obediencia, la idolatría, el pecado, la gracia, las relaciones saludables y la respuesta al corazón generoso de Dios."
178,"10°","Biblia","Contenido de la Unidad - Oseas y David","10.UC.10.1.6","Puedo identificar las características de David que lo convirtieron en un hombre conforme al corazón de Dios."
179,"10°","Biblia","Contenido de la Unidad - Oseas y David","10.UC.10.1.7","Puedo aplicar estas características a cómo se puede vivir conforme al corazón de Dios hoy."
180,"10°","Biblia","Contenido de la Unidad - Oseas y David","10.UC.10.1.8","Puedo explorar eventos clave en la vida de David, como su unción, su batalla con Goliat, su huida de Saúl, la muerte de Saúl, su reinado y su adulterio con Betsabé."
1,"11°","Biblia","Enfoque del Curso","11.CF.1","Puedo evaluar y justificar las formas en que las Escrituras son la revelación de Dios, teniendo en cuenta su origen y propósito."
2,"11°","Biblia","Enfoque del Curso","11.CF.2","Puedo interpretar y evaluar las creencias fundamentales bíblicas adventistas del séptimo día."
3,"11°","Biblia","Enfoque del Curso","11.CF.3","Puedo aplicar las creencias adventistas del séptimo día en el discipulado de Cristo a través de las relaciones, el estilo de vida y el servicio."
4,"11°","Biblia","Enfoque del Curso","11.CF.4","Puedo utilizar y aplicar los escritos de Elena G. de White como profeta de Dios para mejorar la comprensión bíblica."
5,"11°","Biblia","Habilidades del Curso","11.HC.5","Puedo aplicar una amplia gama de técnicas para estudiar la Biblia como su propio intérprete, e incorporar su relevancia del pasado al presente; para estudiar los escritos de Elena G. de White y otros documentos contemporáneos e históricos."
6,"11°","Biblia","Habilidades del Curso","11.HC.6","Puedo adquirir e integrar conocimientos para analizar historias bíblicas / conceptos espirituales, con considerable profundidad."
7,"11°","Biblia","Habilidades del Curso","11.HC.7","Puedo desarrollar habilidades de pensamiento creativo y de orden superior (investigación, análisis, síntesis, evaluación, etc.) basadas en una cosmovisión bíblica."
8,"11°","Biblia","Habilidades del Curso","11.HC.8","Puedo modificar respuestas verbales y no verbales para transmitir un mensaje claro, atractivo e influyente a través de una variedad de tipos de comunicación sobre conceptos espirituales para satisfacer las necesidades de contextos, propósitos y audiencias específicos."
9,"11°","Biblia","Habilidades del Curso","11.HC.9","Puedo desarrollar las habilidades para dar razones bíblicas para mi punto de vista, y responder con perspicacia, con el fin de justificar mi posición personal."
10,"11°","Biblia","Habilidades del Curso","11.HC.10","Puedo identificar, evaluar y aplicar la relevancia de los temas bíblicos e históricos explorados y aplicarlos a mi vida."
11,"11°","Biblia","Habilidades del Curso","11.HC.11","Puedo identificar e investigar las formas en que mi relación con Dios y Su Palabra cambia mi vida y se expresa a través del conocimiento, las actitudes y las acciones."
12,"11°","Biblia","Habilidades del Curso","11.HC.12","Puedo aprender habilidades para construir relaciones aplicando principios bíblicos semejantes a Cristo: cuidado genuino por los demás, manejo de desafíos en las relaciones humanas, resolución de conflictos, comunicación efectiva, aceptación de responsabilidad, participación en la comunidad y servicio a los demás."
13,"11°","Biblia","Contenido de la Unidad - Naturaleza de la Biblia","11.UC.11.1.1","Puedo explicar el propósito, la inspiración y la historia de la Biblia."
14,"11°","Biblia","Contenido de la Unidad - Naturaleza de la Biblia","11.UC.11.1.2","Puedo evaluar el papel de la evidencia arqueológica bíblica para proporcionar credibilidad a la Biblia."
15,"11°","Biblia","Contenido de la Unidad - Naturaleza de la Biblia","11.UC.11.1.3","Puedo delinear la dirección de Dios a través de la historia de la iglesia a través del lente del gran conflicto entre Cristo y Satanás."
16,"11°","Biblia","Contenido de la Unidad - Naturaleza de la Biblia","11.UC.11.1.4","Puedo examinar la historia del cristianismo, con particular referencia a la Reforma (personajes clave, eventos, conceptos, líneas de tiempo, conflictos, doctrinas, etc.)."
17,"11°","Biblia","Contenido de la Unidad - Naturaleza de la Biblia","11.UC.11.1.5","Puedo evaluar el impacto del período de la Reforma en la relevancia y el valor duraderos de la Biblia."
18,"11°","Biblia","Contenido de la Unidad - Naturaleza de la Biblia","11.UC.11.1.6","Puedo relacionar las influencias y temas clave del pasado con el presente y los posibles eventos futuros."
19,"11°","Biblia","Contenido de la Unidad - Naturaleza de la Biblia","11.UC.11.1.7","Puedo desarrollar técnicas para estudiar la Biblia."
20,"11°","Biblia","Contenido de la Unidad - Naturaleza de la Biblia","11.UC.11.1.8","Puedo identificar el papel central de la Biblia para vivir en una relación con Cristo y su capacidad para responder a todas las preguntas de la vida."
21,"11°","Biblia","Contenido de la Unidad - Daniel","11.UC.11.2.1","Puedo estudiar varios elementos de Daniel (lingüística, historia, simbolismo, etc.)."
22,"11°","Biblia","Contenido de la Unidad - Daniel","11.UC.11.2.2","Puedo explorar cómo el libro de Daniel cuenta cómo Dios reinará supremo, a pesar del conflicto aquí y ahora."
23,"11°","Biblia","Contenido de la Unidad - Daniel","11.UC.11.2.3","Puedo identificar y aplicar narrativas, mensajes clave y temas proféticos en el libro de Daniel."
24,"11°","Biblia","Contenido de la Unidad - Apocalipsis","11.UC.11.3.1","Puedo estudiar varios elementos de Apocalipsis (autoría, audiencia, lingüística, estructura, historia, simbolismo, etc.)."
25,"11°","Biblia","Contenido de la Unidad - Apocalipsis","11.UC.11.3.2","Puedo identificar y explorar varias cualidades de Jesús a lo largo del libro de Apocalipsis, como: Dador de Esperanza, Mensajero, Cordero Digno, Controlador de todas las cosas, Secador de Lágrimas, Juez Justo, Digno de Adoración, Vengador, Libertador y Esposo."
26,"11°","Biblia","Contenido de la Unidad - Apocalipsis","11.UC.11.3.3","Puedo identificar y aplicar narrativas, mensajes clave y temas proféticos en el libro de Apocalipsis."
27,"11°","Biblia","Contenido de la Unidad - Apocalipsis","11.UC.11.3.4","Puedo identificar cómo construir una relación duradera con Jesús que perdure para siempre."
28,"11°","Biblia","Contenido de la Unidad - Movimiento Adventista","11.UC.11.4.1","Puedo identificar la dirección de Dios, a través del Espíritu Santo, en el desarrollo de la Iglesia Adventista del Séptimo Día (personajes clave, eventos, conceptos, líneas de tiempo, conflictos, doctrinas, etc.)."
29,"11°","Biblia","Contenido de la Unidad - Movimiento Adventista","11.UC.11.4.2","Puedo explorar las pruebas bíblicas de un profeta y explorar el papel de Elena G. de White en la profecía."
30,"11°","Biblia","Contenido de la Unidad - Movimiento Adventista","11.UC.11.4.3","Puedo explorar los mensajes de Apocalipsis 10 y 11, y explicar la importancia del estudio de la Biblia y la fe para enfrentar el futuro."
31,"11°","Biblia","Contenido de la Unidad - Movimiento Adventista","11.UC.11.4.4","Puedo identificar la amplitud de la Iglesia Adventista del Séptimo Día en todo el mundo hoy, y las áreas de enfoque dentro de la Iglesia Adventista del Séptimo Día (salud y temperancia, educación, imprenta, abolición de la esclavitud, etc.)."
32,"11°","Biblia","Contenido de la Unidad - Movimiento Adventista","11.UC.11.4.5","Puedo aplicar lecciones de influencias clave, temas y conceptos teológicos."
33,"11°","Biblia","Contenido de la Unidad - Movimiento Adventista","11.UC.11.4.6","Puedo explorar lo que significa el avivamiento y la reforma para los cristianos hoy, y sacar conclusiones sobre la forma en que las personas desarrollan su identidad espiritual mientras están en una comunidad de creyentes."
34,"11°","Biblia","Enfoque del Curso","11.CF.1","Puedo evaluar y justificar las formas en que las Escrituras son la revelación de Dios, teniendo en cuenta su origen y propósito."
35,"11°","Biblia","Enfoque del Curso","11.CF.2","Puedo interpretar y evaluar las creencias fundamentales bíblicas adventistas del séptimo día."
36,"11°","Biblia","Enfoque del Curso","11.CF.3","Puedo aplicar las creencias adventistas del séptimo día en el discipulado de Cristo a través de las relaciones, el estilo de vida y el servicio."
37,"11°","Biblia","Enfoque del Curso","11.CF.4","Puedo utilizar y aplicar los escritos de Elena G. de White como profeta de Dios para mejorar la comprensión bíblica."
38,"11°","Biblia","Habilidades del Curso","11.HC.5","Puedo aplicar una amplia gama de técnicas para estudiar la Biblia como su propio intérprete, e incorporar su relevancia del pasado al presente; para estudiar los escritos de Elena G. de White y otros documentos contemporáneos e históricos."
39,"11°","Biblia","Habilidades del Curso","11.HC.6","Puedo adquirir e integrar conocimientos para analizar historias bíblicas / conceptos espirituales, con considerable profundidad."
40,"11°","Biblia","Habilidades del Curso","11.HC.7","Puedo desarrollar habilidades de pensamiento creativo y de orden superior (investigación, análisis, síntesis, evaluación, etc.) basadas en una cosmovisión bíblica."
